Attack,Defense,Sp.Atk,Sp.Def,Speed,HP,Legendary
-69,37,31,-31,2,-30,0
40,30,89,25,15,41,1
-25,-41,5,18,22,-4,0
90,61,65,0,60,23,0
-30,-60,0,-40,45,-20,0
43,-12,53,-2,41,5,0
0,-15,-15,-15,2,-17,0
40,45,40,35,165,-19,1
3,25,2,20,12,-23,0
7,-4,-11,8,20,-50,0
-50,-10,-25,10,45,-30,0
47,134,-6,-4,-42,45,0
10,-85,30,-65,70,-10,1
-23,-150,5,-10,42,25,0
15,-20,-10,30,15,-20,0
20,40,15,35,45,20,0
-10,-25,-5,-35,45,-20,1
-16,82,-31,74,10,-4,0
50,-5,10,-15,6,14,1
8,-77,48,13,61,15,0
18,-27,21,-16,10,28,0
10,20,-15,-15,0,21,0
65,15,10,-30,15,10,0
45,10,-10,60,50,37,0
-21,-43,-19,-59,31,-8,0
63,30,15,30,67,5,0
33,5,33,-5,91,-5,0
-29,-31,-1,16,2,4,0
0,-45,-25,5,80,0,0
70,110,-5,100,30,5,1
35,50,15,30,20,-10,0
19,-2,-1,-12,57,-6,0
45,0,15,80,45,25,0
87,50,-10,20,52,31,0
17,-21,26,8,46,-12,0
-73,-65,-95,-50,19,-36,0
3,-12,13,-12,27,-30,0
-25,-95,15,-15,55,-10,0
61,-21,-36,-19,50,-35,1
42,-30,0,10,17,15,0
15,35,55,40,25,45,0
20,-35,-90,-15,10,-45,0
75,-13,-68,-33,85,-3,0
-11,-31,-9,-16,-4,-9,0
-5,35,-25,0,21,-35,0
3,34,18,35,48,-53,0
0,-59,-25,-69,15,-42,0
20,-45,65,-45,50,-50,0
58,89,-3,25,81,-6,0
10,-45,-10,20,70,15,0
-55,-30,32,-18,46,-14,0
-73,-30,-17,20,30,2,0
10,32,-2,30,5,10,0
65,26,95,54,23,37,0
13,0,-12,40,27,20,0
40,40,30,30,15,15,0
85,18,53,-8,27,0,0
35,35,30,30,75,25,0
25,-75,23,3,25,-11,0
21,-5,0,15,69,-5,0
40,-60,105,41,60,46,1
80,-40,80,-55,70,-25,1
45,-15,-15,-15,50,-5,0
-5,10,75,60,5,32,0
11,-26,-6,-34,40,-30,0
-40,-82,13,-6,32,-13,0
95,35,-2,7,35,15,0
39,25,0,-30,-30,5,0
5,13,38,19,22,12,0
50,60,70,70,50,50,0
-5,-10,-30,-25,12,4,0
13,-8,74,6,76,46,0
-3,-63,88,58,20,35,0
95,47,15,55,72,25,0
81,5,28,13,24,-6,0
-33,-27,0,-20,15,-31,0
35,27,69,54,23,25,0
72,-25,4,20,10,25,0
25,-26,35,-15,33,-22,0
35,25,65,25,36,53,0
-5,12,42,-8,30,-8,0
-6,38,64,5,25,13,0
0,-20,-22,-20,16,-48,0
45,26,20,32,18,33,0
-25,-28,-31,-11,15,-26,0
20,15,25,15,10,10,0
15,-40,55,0,25,25,1
-47,-4,43,1,14,-31,0
52,52,26,35,14,35,0
-97,-65,-18,-45,45,-40,0
0,0,-10,0,18,7,0
6,-25,73,25,77,15,0
40,77,41,41,40,73,1
-15,1,40,1,5,0,0
24,-1,35,8,26,-10,0
0,50,-32,3,8,11,0
0,95,-55,55,0,-10,1
-19,0,-31,-15,11,-16,0
25,-30,-82,-60,6,-41,0
28,-29,36,-29,29,25,0
30,-5,10,0,85,1,0
55,90,0,30,45,-40,0
-10,26,-40,41,-32,19,0
-10,30,40,20,5,15,0
38,50,38,40,60,40,1
73,25,-19,-21,10,0,0
-4,15,40,60,49,15,1
-20,-40,35,10,70,-10,0
-15,-60,50,-10,55,-5,0
-10,60,45,60,45,55,1
6,-11,86,-6,12,23,0
-60,-65,-50,30,10,190,0
-12,-3,18,23,29,-40,0
-20,21,-66,-14,-60,-36,0
25,55,15,-20,5,40,0
52,77,-61,-61,-58,45,0
8,-10,7,-10,10,10,0
31,30,56,37,36,28,0
-1,63,61,51,1,-5,0
-5,-70,-14,6,30,10,0
103,35,107,85,5,35,1
-40,-35,5,-35,45,-15,0
10,10,55,10,45,-10,1
80,65,-35,-5,-45,15,0
85,105,15,30,55,37,0
-5,-5,50,60,80,30,0
-37,-82,-39,-74,40,0,0
20,20,55,5,35,10,0
-27,2,11,11,34,62,0
40,11,21,52,7,55,0
32,7,17,-8,57,-125,0
65,-15,95,-30,30,30,0
-23,-17,22,-27,54,-14,0
-36,-60,-18,-43,57,0,0
10,-6,10,9,20,-13,0
6,40,13,0,-57,46,0
48,-63,20,-45,0,0,1
-29,-41,-1,1,55,15,0
30,45,30,45,50,30,0
-4,-10,-5,-20,45,-4,0
67,50,35,40,57,43,0
-90,0,-33,0,23,5,0
31,41,-21,-66,21,8,0
46,45,76,48,34,81,1
-35,-10,-9,22,2,-10,0
22,-2,37,13,8,10,0
-6,18,10,30,8,19,0
0,15,-15,15,10,-25,1
11,-10,21,55,34,0,0
5,40,55,40,37,28,1
-15,-14,-20,-14,8,-5,0
8,25,85,75,30,22,0
22,82,34,-10,59,-47,0
75,65,5,-5,30,20,0
87,29,-23,24,-84,-4,0
-10,27,60,15,52,27,0
93,15,45,0,20,65,0
-75,-30,-65,-80,20,-25,0
40,-25,-30,-5,45,5,0
-10,35,25,35,20,20,0
63,-7,76,4,5,28,0
-1,-39,51,21,29,-2,0
10,-5,10,25,10,10,0
2,-80,-95,-55,5,-20,0
-11,-20,1,10,4,6,0
-3,11,37,1,59,32,0
75,35,65,35,40,10,1
53,35,35,60,-38,35,0
44,10,18,30,49,25,0
17,5,-18,20,8,5,0
120,20,90,5,50,35,0
5,-30,-40,0,45,-49,0
45,-22,102,45,11,25,1
56,42,40,35,10,92,1
54,28,54,30,0,38,0
30,20,20,30,70,30,0
50,-10,25,-40,85,-20,1
-70,-66,-41,-30,2,-65,1
65,40,115,45,90,30,0
-5,10,25,10,39,-9,0
-19,-10,-19,-30,33,0,0
45,60,-20,-70,-45,40,0
-15,-50,-40,-65,15,-50,0
10,60,17,62,5,66,0
-65,-25,10,15,9,-24,1
-47,-53,-18,-22,43,-43,0
90,49,-40,65,1,65,0
73,-10,0,8,4,25,0
-15,-25,30,20,40,-20,0
20,-41,76,-36,55,16,0
25,-25,-55,-25,5,10,0
-41,-55,-11,5,6,-10,0
10,21,-30,21,55,-95,0
28,-25,-49,-65,21,-14,0
5,-5,35,25,20,17,0
18,5,8,-5,35,0,0
58,-20,65,30,10,60,0
16,31,66,6,24,23,0
21,36,46,61,58,28,0
-40,-160,20,-25,10,-10,0
79,-60,22,-60,58,41,1
40,40,20,40,23,-3,0
-34,-10,5,0,39,0,1
5,5,-10,5,38,-25,0
23,-36,23,-11,75,21,0
40,10,60,10,115,40,0
-60,5,-32,5,0,-5,0
30,-45,-50,0,50,20,0
25,50,44,48,43,15,0
56,10,46,10,25,28,0
5,10,41,61,14,60,0
17,-24,-5,30,-26,80,0
85,75,30,40,30,30,0
73,65,18,45,66,30,0
33,48,7,32,1,61,0
60,0,-37,-18,15,15,0
15,15,-35,-20,25,-10,1
-20,-45,-10,25,13,-5,0
43,-26,11,-36,40,-12,0
30,25,5,15,50,35,0
-5,45,35,89,40,36,1
22,-41,44,36,46,69,0
-20,-155,37,-23,61,1,0
110,-100,45,-165,40,60,0
-34,-23,3,34,10,-13,0
31,85,100,80,13,29,0
-42,-73,2,-22,13,-53,0
27,32,58,83,20,60,0
75,13,0,33,20,30,0
13,30,-34,50,15,25,0
25,30,10,0,35,-30,0
20,31,30,16,46,48,0
105,-90,164,75,70,71,1
-40,-15,50,75,20,15,0
-20,-29,-18,-27,1,-66,0
15,5,5,-5,35,40,0
-5,-15,55,20,10,-22,0
25,5,0,-40,35,0,0
70,-15,45,-20,35,30,0
115,220,-20,-40,-25,-180,0
80,-25,70,45,52,48,0
165,50,129,75,95,61,1
-110,-99,-100,-29,10,-22,1
-9,-14,16,16,26,20,0
55,-3,60,25,58,5,0
30,-10,10,25,30,10,0
10,-15,-45,-10,25,-5,0
52,-17,-6,-37,10,-15,0
23,-15,1,-4,64,-36,0
0,-25,-125,-50,-95,67,0
30,110,75,50,40,-20,0
-80,-35,-20,-20,7,-37,0
-25,-48,40,-30,38,-75,0
-105,-40,-10,5,35,-60,1
-15,-105,-15,25,31,33,0
-27,-21,-2,-5,18,12,0
-22,-22,50,20,14,-30,0
55,10,25,5,50,10,0
110,15,30,55,80,28,0
35,75,35,60,40,35,1
75,109,75,109,25,13,1
65,-20,5,-10,8,-3,0
30,-2,-25,-7,10,33,0
-23,-102,-10,-100,5,-30,1
-15,16,-5,12,1,-48,0
95,5,-15,50,110,30,0
35,60,40,20,-35,65,0
41,50,-57,-10,-52,31,0
20,85,-30,20,35,-105,0
60,22,35,74,8,51,1
-35,-45,-30,5,20,35,0
-50,-175,30,0,60,-10,0
39,-29,54,8,14,28,0
-8,67,-8,91,9,31,1
125,20,169,95,105,61,1
80,50,50,95,60,90,1
104,75,55,75,28,80,1
23,30,80,70,23,49,0
-50,-35,-70,0,10,-20,1
-92,-20,-46,-8,10,1,0
-22,-42,-34,5,8,5,0
45,62,59,39,11,-46,0
30,-20,25,10,68,-3,0
45,10,-15,-5,-20,10,0
-10,-27,20,30,0,0,0
75,25,70,75,-20,110,0
77,88,82,53,-45,30,0
26,35,31,60,36,23,0
70,68,50,48,35,60,0
65,60,25,50,10,60,1
45,10,-60,0,95,-5,0
8,-20,3,-120,47,-8,1
-24,-5,70,35,49,15,0
-17,30,-20,20,2,-10,0
35,65,35,65,35,65,1
-10,-5,22,40,40,-15,1
28,31,25,31,50,25,0
70,50,65,45,60,65,1
-19,-17,-4,51,1,-7,0
27,-60,15,20,52,35,0
-30,-45,-30,-25,37,-62,0
100,28,25,8,10,25,0
48,17,20,0,35,30,0
9,37,64,37,73,-1,0
-15,0,-30,-25,10,-25,0
95,35,40,10,30,80,0
-60,-21,-105,-41,2,10,1
1,-13,12,-23,11,18,0
57,38,-23,34,-49,23,0
22,42,71,44,40,34,0
41,10,80,10,20,11,0
-25,-5,80,20,28,-8,0
-35,-20,-25,-20,10,-15,0
100,14,-25,20,16,25,0
52,60,89,10,53,51,0
45,5,-50,-70,40,-35,0
-7,42,0,20,4,12,0
38,10,-5,-40,47,32,1
75,65,20,75,5,55,0
35,35,85,70,65,40,1
25,27,43,31,82,17,0
57,47,47,37,27,-35,0
45,-30,20,-35,65,20,0
6,23,-23,5,13,16,1
-44,0,-16,-5,-54,-6,0
55,55,70,45,75,43,1
-9,-13,21,39,1,-11,0
20,10,20,-5,9,-19,0
31,10,8,-20,-59,13,0
35,30,10,5,95,-10,1
66,12,28,13,29,-8,0
15,-20,5,50,25,20,0
34,-10,-16,10,-70,87,0
-35,15,-20,-5,10,0,0
-25,0,-20,-15,-60,-35,0
20,0,-10,0,12,20,0
-53,15,0,-30,5,-60,0
120,20,129,70,95,61,1
63,6,-66,7,76,-6,0
55,60,10,30,55,35,0
5,15,70,50,5,10,0
40,2,-15,-49,8,6,0
10,55,50,-70,10,40,0
35,-45,15,-30,30,5,0
25,0,-42,8,69,-15,0
-20,-16,20,54,20,-38,0
75,10,50,-25,15,15,0
0,45,0,60,10,-40,0
30,35,15,5,30,50,0
34,14,-11,-14,9,-9,0
-25,-10,-45,-10,-25,-75,0
36,20,41,30,45,33,0
-55,-44,-25,-14,10,-12,0
52,-13,52,-13,49,-25,1
15,11,15,1,20,20,0
24,5,35,35,40,1,0
60,10,70,-5,0,15,0
26,18,24,20,32,27,0
101,40,66,43,79,76,1
1,-13,35,64,72,16,1
75,55,30,10,40,80,0
-20,-40,-25,0,25,-30,0
9,17,14,22,7,-4,0
85,80,20,35,70,15,0
60,10,5,-5,35,10,0
27,-53,27,15,68,21,0
40,0,60,5,60,-10,0
-10,-40,20,-10,10,-30,0
75,-1,41,8,16,48,0
-16,-22,21,2,22,-7,0
55,100,55,100,10,10,1
13,23,68,18,33,15,0
-20,-35,52,-35,65,20,0
20,65,-75,-55,-65,-15,0
-15,-65,5,5,5,5,0
50,0,-30,-30,5,25,1
-7,32,-10,15,5,20,1
-10,20,30,30,10,30,0
-75,55,-20,65,0,-32,0
35,35,-25,65,30,35,0
92,-4,125,75,49,25,1
65,-45,97,-43,85,-14,1
95,95,85,35,70,0,0
46,-10,-6,-23,48,20,0
110,40,10,35,55,65,1
37,-10,34,17,43,54,1
32,-5,34,5,40,-5,0
5,50,20,40,6,19,1
-15,-37,0,-27,19,-19,0
15,-20,75,30,64,55,0
15,30,15,20,70,-14,0
30,7,-27,-24,12,7,0
58,12,46,36,69,53,0
38,-7,-16,-29,7,-59,0
15,55,-20,0,5,50,0
-5,-20,15,35,30,20,0
-75,0,-55,35,15,-25,0
0,20,45,30,15,15,0
90,-130,90,-130,95,80,1
-5,23,5,42,18,11,0
20,52,60,52,23,5,0
22,14,48,34,60,28,0
20,-23,60,40,70,18,0
-42,0,65,20,1,16,0
15,0,-20,50,10,-5,0
60,-45,15,-45,-15,25,0
50,75,-10,85,50,-65,0
70,27,70,37,39,24,1
30,20,40,20,15,25,1
-18,-43,-13,-5,18,36,0
3,-19,28,-19,29,4,0
-70,0,80,30,22,-45,0
-8,-25,-15,-75,34,0,0
-15,-10,50,0,25,20,0
120,90,85,-15,55,-175,1
29,-16,25,0,25,10,0
45,27,27,27,1,19,0
25,-195,25,-195,30,15,0
19,-29,4,-22,14,28,0
-10,-30,10,5,50,-30,0
-4,-55,-43,-24,38,5,0
-23,58,-12,44,11,-8,0
3,-48,55,15,5,-30,0
-10,27,65,62,21,-115,0
35,75,65,0,12,48,0
45,24,18,29,30,26,0
-17,13,60,33,25,8,0
-15,-50,-15,15,35,-15,0
22,-5,-17,-25,20,5,0
65,50,120,45,27,45,1
25,0,-30,-20,23,17,0
54,28,44,35,55,33,0
40,-10,15,40,25,50,0
45,55,95,50,35,30,1
-10,-30,-30,-175,10,-50,1
40,-5,15,-10,65,30,0
35,44,36,33,32,20,0
-55,-30,-55,-30,8,-70,1
55,35,-35,-45,30,-5,0
-50,-27,25,-17,49,-29,0
-25,-65,10,-25,50,-15,0
42,41,74,1,79,39,0
40,46,69,24,0,13,0
-1,-4,-28,-23,73,-40,0
4,86,-36,71,-40,-96,0
53,10,-92,0,45,-10,0
38,-45,-32,-65,26,-21,0
-15,-25,-50,-40,10,-15,0
20,55,50,85,55,107,1
33,39,78,39,72,35,0
7,52,49,69,5,20,0
-48,-1,-57,-37,-38,-12,0
15,11,42,30,3,46,0
75,80,95,35,20,45,1
-40,-20,-60,0,40,-45,0
35,20,30,10,5,25,0
-10,-20,55,85,30,10,0
-27,-34,62,14,5,-14,0
-36,-45,-46,-50,5,-13,0
77,20,25,10,1,-26,0
-62,-14,38,-9,24,-11,0
30,15,-15,-15,31,19,1
9,5,-18,35,53,28,1
48,12,3,-23,25,70,0
8,-28,-10,-20,30,-20,0
68,-93,13,-78,15,30,0
-20,35,10,10,80,35,0
25,5,25,10,71,43,0
-85,-55,-10,-15,20,-20,0
70,62,102,57,45,-111,0
47,37,97,37,75,5,0
-11,25,51,55,14,21,0
20,4,50,44,60,-23,1
51,34,101,79,24,51,1
-20,-85,-10,-15,65,-4,0
30,55,-20,30,70,20,0
-35,-39,-20,-70,19,-10,0
-6,24,-31,4,27,-23,0
-25,-15,-20,-10,10,-25,0
85,20,100,20,85,10,0
-22,80,105,85,20,12,0
32,45,50,50,81,22,0
41,-10,41,-10,10,-22,0
45,-50,-25,-15,40,32,0
68,-10,-50,-20,51,-16,0
16,-9,15,-25,20,-5,0
42,52,20,10,36,45,0
-25,-25,40,10,15,-20,0
-85,-25,-45,45,5,-30,0
-35,-51,5,-11,20,40,0
15,45,90,80,80,-30,0
-5,27,35,12,16,-40,0
35,-7,-5,-7,14,50,1
30,-55,10,-15,55,20,0
-17,12,54,6,35,7,0
71,-65,-44,-5,109,5,0
75,50,-30,45,-30,65,0
107,30,20,-5,47,31,0
15,15,35,25,19,25,0
-10,20,50,50,45,0,0
16,-36,28,14,32,5,0
25,45,5,-5,10,-30,0
45,25,5,0,50,40,0
-40,5,90,25,10,-10,0
-15,-20,-35,-30,10,-64,0
65,40,18,32,65,15,0
92,42,37,22,12,-115,0
70,45,-20,40,55,35,0
15,15,5,15,30,40,0
0,10,0,15,0,-75,0
50,60,110,65,-40,30,0
32,5,15,11,47,31,0
5,-57,-55,-57,-16,0,0
87,60,107,80,15,35,0
40,40,-15,5,35,25,0
75,55,30,25,45,0,0
-86,-49,61,-41,-40,-20,0
55,35,45,10,39,16,0
-5,-25,-75,-25,15,-25,0
-55,-55,65,55,30,-22,0
61,14,-46,-14,105,-30,0
-73,-2,80,10,55,-20,0
20,25,70,50,10,-15,0
22,27,24,29,40,-10,1
140,25,10,75,35,49,0
100,60,30,50,26,64,0
-30,0,65,163,22,35,1
5,5,-10,-35,20,-10,0
27,-13,44,-11,45,-50,0
0,10,-43,10,15,-10,0
-5,50,-30,80,60,-45,1
-54,-46,-16,-34,37,-22,0
45,45,15,15,-50,70,0
14,5,8,2,5,7,0
15,5,20,5,50,-10,1
25,0,65,70,15,20,1
62,-65,-10,-80,52,35,0
-40,25,50,35,30,0,0
29,-15,-9,20,64,6,0
-41,-19,-1,-9,17,-13,1
19,32,74,60,29,20,0
-51,-70,-45,-65,11,1,0
40,55,85,55,60,55,1
-70,-20,-45,35,0,-25,0
65,25,0,-10,40,20,0
120,30,60,30,30,25,0
92,10,25,10,67,36,0
-2,-65,37,10,6,10,0
-35,-60,-25,10,30,30,0
-45,-28,-68,-113,5,-41,0
35,55,15,35,0,50,1
17,7,17,7,20,-10,0
33,48,58,40,17,19,0
101,55,26,48,79,81,1
-9,12,-27,-1,19,-27,0
-35,40,-37,23,-61,-38,0
37,32,-5,25,31,20,0
9,55,29,55,6,20,0
7,40,52,30,61,15,0
0,5,-50,-5,7,-17,1
0,-20,-19,-9,5,15,0
0,-5,10,15,16,4,0
25,-10,-50,-50,15,-15,0
-5,-5,0,-5,35,-30,0
77,-6,42,-11,11,1,1
60,40,-25,-85,15,-205,0
-65,-46,-5,30,-20,-10,0
40,-3,42,-6,30,-23,0
85,105,0,65,10,35,0
27,30,20,25,13,15,0
-7,-133,21,-39,34,23,1
-16,65,4,89,25,23,1
-30,5,-10,20,4,11,1
0,-45,-40,10,10,10,0
87,23,153,79,66,43,1
90,-20,-20,45,115,5,0
10,-10,10,-10,5,-25,1
-3,-13,73,83,35,70,0
-37,-2,43,14,15,16,0
-8,-7,9,9,16,-28,0
0,-16,0,14,45,-35,0
10,-40,10,-5,10,20,0
35,55,105,60,90,35,1
20,40,110,90,65,20,1
57,65,13,20,20,20,0
-15,60,15,10,55,15,1
52,57,54,59,40,50,0
80,50,-20,40,40,55,0
5,-60,-35,5,4,-19,0
-15,-17,15,8,23,-5,0
10,-5,65,30,10,0,0
21,35,4,15,-44,14,0
28,-113,-22,-103,5,15,0
-3,-15,9,-9,2,-18,0
-13,-55,24,-18,8,-21,0
-10,-8,40,15,40,-10,0
54,50,106,45,39,51,1
-40,90,-30,-25,20,-35,0
18,15,3,40,12,20,0
80,20,15,-15,20,70,0
95,79,125,59,65,63,1
-40,-10,-50,-5,25,-5,0
48,70,28,-55,42,-183,0
73,22,60,20,60,25,1
-20,-72,-65,-67,4,-10,0
-25,-130,-80,-30,20,-45,0
40,35,-80,-45,-60,15,1
-22,-20,73,50,77,32,0
46,34,15,25,60,55,0
-30,75,15,-25,-85,5,0
13,40,70,60,43,54,1
-30,3,5,15,28,-2,0
20,35,36,76,55,10,0
50,85,110,-15,30,-190,0
-14,-28,-41,-45,32,-57,0
15,-60,0,-60,60,20,0
10,5,100,25,40,10,1
40,135,22,0,25,-5,0
44,67,4,17,2,-24,0
-40,-15,10,-15,35,-40,0
17,45,-2,45,38,36,1
10,-35,45,70,35,35,0
50,-12,37,35,16,15,0
-8,-4,27,31,34,16,0
20,35,20,30,49,-40,0
0,15,115,40,60,-10,0
5,-20,25,40,45,35,0
25,15,50,60,25,50,1
-30,-20,5,-10,35,-20,0
52,20,-45,-25,27,-35,0
7,-20,-13,25,5,20,0
-35,-20,-25,-20,8,-35,0
15,-45,35,-25,110,25,0
70,40,5,50,-50,0,0
-12,-55,-38,-15,10,20,0
-10,-15,-50,-60,60,-30,0
-27,-22,-27,-22,-46,-20,0
15,0,0,25,20,40,0
-30,-50,-3,-53,6,1,0
40,0,10,-30,5,10,0
31,-56,6,-56,37,-17,0
-50,5,10,55,25,-2,0
-35,-30,-10,-40,35,65,0
-2,-28,10,0,25,-25,0
120,110,110,40,15,40,1
5,-35,1,-6,37,-2,0
58,75,50,15,28,-41,0
30,-15,19,13,23,15,0
97,45,-10,25,27,36,0
-10,-45,28,10,30,5,0
34,-3,-42,-67,24,-42,1
39,37,-1,37,2,11,0
55,90,5,-50,-45,20,0
95,-55,65,-80,35,-40,1
8,-52,1,-38,27,23,0
-70,-85,15,-20,25,-40,0
23,3,15,3,41,0,0
45,75,20,5,7,-5,0
35,-35,53,33,45,24,0
82,78,-7,-60,18,-169,0
15,25,-5,15,30,10,0
-29,-50,-9,0,18,3,0
23,17,32,48,38,22,0
104,106,65,45,70,65,1
90,68,100,68,25,60,1
39,-21,39,19,13,56,0
27,-70,15,-60,23,-10,0
-10,46,0,46,10,48,0
42,18,55,5,35,35,0
60,55,35,35,20,55,0
95,25,129,75,65,61,1
91,34,14,-6,41,44,0
27,37,-6,4,5,115,0
1,-25,-30,15,-65,74,0
25,-15,-20,-80,40,-5,0
40,45,30,0,40,-60,0
-30,10,90,25,35,15,0
13,-20,-28,-15,15,-30,0
-110,20,-70,90,10,5,0
58,-27,40,-15,39,0,0
59,21,25,40,60,-5,0
31,35,9,20,11,19,0
104,67,4,34,65,12,0
62,0,17,0,3,8,0
5,120,-40,5,50,-5,0
-4,-16,5,4,41,-15,0
-50,-50,-95,-55,50,-20,0
-30,-90,-15,80,20,220,0
85,29,39,29,28,0,0
-20,-55,40,-25,50,-35,0
65,33,-32,34,42,-55,0
0,-45,5,-15,40,7,0
30,18,50,28,50,10,1
28,-10,2,10,10,30,0
60,36,16,22,27,15,0
30,40,10,40,40,25,0
60,-5,100,-5,55,-40,0
32,38,-20,28,1,35,0
55,8,45,-2,51,9,1
12,17,-26,-29,10,-13,0
80,-10,90,20,115,32,0
45,40,-25,-85,-35,5,0
-45,-65,5,-35,10,10,0
0,40,5,-5,15,-30,0
-50,35,110,35,20,-30,0
35,-7,-5,-7,14,50,1
-25,-40,-5,0,25,35,0
36,10,55,10,24,23,0
70,30,30,20,-12,34,1
-36,-5,-36,-15,15,-69,0
20,15,40,65,10,20,0
-20,10,40,10,52,23,0
5,-70,-5,-5,60,-40,0
-5,-10,60,5,40,-10,0
34,90,28,110,39,65,1
60,90,45,20,30,25,0
20,-10,-25,-30,10,-40,0
-42,-20,-26,-37,38,-13,0
-5,-35,30,-15,5,-5,0
20,-100,10,0,30,40,0
-2,-23,38,-8,15,-24,0
10,10,25,20,30,0,0
-40,-8,25,44,53,1,1
0,1,11,7,27,20,0
35,10,-30,20,5,135,0
-25,15,-3,37,5,16,0
40,37,-3,37,30,25,0
-19,-7,-31,-9,12,-17,0
78,83,10,45,10,9,0
-21,19,-6,6,26,-34,0
-30,-50,5,15,5,-25,0
32,43,-32,-5,8,36,0
39,-4,-1,36,3,17,0
15,-45,30,5,65,-5,0
20,10,40,30,70,-20,0
80,49,35,29,92,10,0
50,-35,85,65,55,15,0
46,40,53,29,33,3,0
-15,-28,20,0,1,-23,0
-23,-45,-25,-45,35,-10,0
0,-46,-35,-71,7,-20,0
-10,-10,45,-15,25,-10,0
-30,-35,-20,0,20,-40,0
-3,5,25,5,14,35,0
-28,6,0,-4,9,-70,0
22,31,42,33,20,41,0
10,-15,60,25,60,20,1
23,8,13,-32,9,-31,0
32,-3,-9,-19,26,-47,0
40,0,15,50,25,15,0
1,-5,-17,-15,5,5,0
-20,-73,-57,-73,30,0,0
25,-20,30,30,50,10,0
-15,-30,120,15,85,0,0
18,22,-32,-43,60,15,0
-50,-5,5,-5,54,5,0
-15,-4,18,1,46,15,0
5,81,25,71,35,34,0
-3,-20,25,0,2,-9,0
-5,25,85,45,15,-5,0
45,-15,-10,-10,8,30,0
-15,2,25,22,4,-5,0
33,-30,-23,-30,10,-30,0
13,-4,-2,-21,26,-26,0
15,-75,60,15,75,30,0
-10,20,0,20,25,-100,0
-20,-5,45,45,20,45,0
-24,-6,-5,-5,45,5,0
-20,-37,-60,-17,9,10,0
30,25,12,3,78,18,0
29,43,96,82,55,34,0
14,-8,24,9,55,-3,0
-5,-50,-75,-30,65,-30,0
10,5,70,-15,15,15,0
-10,-50,31,-4,70,-5,0
130,45,85,65,15,35,1
22,-30,4,-57,43,18,0
73,65,47,45,35,55,1
76,50,66,53,24,81,1
25,40,-25,0,55,10,0
44,-20,25,50,35,49,0
5,32,45,32,6,-10,0
15,0,10,20,10,-5,0
85,49,20,49,55,48,0
48,1,58,1,36,25,0
61,63,66,66,20,56,0
-75,-5,-60,-45,15,-35,0
-80,-27,-77,-36,7,-68,0
-30,20,0,45,45,30,0
-75,75,20,75,-25,-15,0
78,48,30,40,4,20,0
50,-80,-75,-10,55,-30,0
10,15,40,15,15,20,0
14,7,29,19,50,17,0
-115,90,-120,110,-85,45,1
122,20,77,20,18,33,1
75,-145,55,-165,30,75,0
21,36,71,-9,40,31,0
50,16,-10,-4,15,39,0
30,-75,-10,-80,18,12,0
-54,-104,21,34,30,-36,0
25,35,15,30,20,40,0
110,-40,85,60,15,20,1
85,65,-115,-15,-125,30,0
15,0,40,5,25,95,0
19,-10,35,30,0,31,0
10,10,15,15,-75,29,0
43,5,77,15,14,46,1
40,15,-15,-35,30,-35,0
10,40,40,40,35,25,1
44,14,-13,65,38,-6,0
30,16,10,16,75,25,0
-7,-2,40,30,14,0,0
-43,15,-45,-10,25,-30,0
-5,12,-2,0,4,-15,0
10,10,65,85,65,30,0
-135,-53,-105,-2,-63,-51,1
-10,-20,65,45,24,2,0
24,30,-1,10,6,-30,0
42,15,-63,-10,13,3,0
10,-41,20,45,51,45,0
6,-36,-14,-46,90,1,0
55,41,15,-15,12,62,0
43,28,90,70,69,25,1
24,-50,-45,-5,6,15,0
31,-5,65,15,64,5,0
80,30,65,50,85,65,1
-22,11,-42,-24,14,14,0
45,-22,-60,-2,24,5,0
7,-2,37,28,63,32,0
70,-35,-55,10,44,-18,0
55,52,8,-34,45,42,1
25,27,34,48,23,79,0
45,75,40,45,75,25,0
-30,-37,15,-2,7,-110,0
-43,-38,-95,-63,45,-8,0
36,26,76,-4,60,26,0
-49,-22,-5,25,7,-18,0
-7,-83,45,35,65,5,0
92,7,7,12,48,40,0
73,13,55,25,44,25,0
47,48,33,35,42,27,0
35,-42,-45,15,37,-60,0
28,-38,16,-34,4,-7,0
-15,-10,-30,-5,6,-1,0
-17,-40,10,20,42,-15,0
-21,-25,44,-5,61,12,0
-35,2,13,30,29,-30,0
19,21,121,79,15,13,0
25,10,25,15,15,20,0
-23,-120,8,15,30,-15,0
-13,20,-30,-40,27,30,0
40,-15,-50,-40,25,42,0
20,-21,30,63,5,33,0
-5,5,60,5,35,0,0
80,86,61,62,67,30,0
20,-36,65,14,40,10,0
13,0,-7,0,18,0,0
-69,12,5,7,6,-41,0
79,106,61,54,25,25,0
15,50,45,75,45,40,1
5,5,10,0,30,5,0
-8,18,40,35,18,2,0
-75,-50,-20,-30,5,-40,0
-3,37,2,47,30,20,0
-20,-45,-30,-50,11,-67,1
-43,-58,-65,-59,26,-31,0
88,103,43,-15,-23,34,0
0,-35,35,-35,55,55,0
-30,40,10,50,32,38,0
75,31,11,17,2,55,0
15,-35,25,-25,30,-40,0
15,-25,-35,-35,5,-35,0
-10,46,-17,46,-73,18,0
-36,-35,-30,-41,11,-49,0
0,43,30,55,-53,50,0
-25,-11,0,4,7,-25,0
60,90,60,-60,35,-195,0
